3	1.621888e-02	5.154000e-03
9	3.245686e-04	1.412200e-02
15	1.895490e-04	2.099800e-02
21	3.308457e-05	3.180400e-02
27	1.976206e-05	3.978200e-02
33	5.506418e-06	4.750500e-02
39	1.432500e-06	5.808100e-02
45	8.413620e-07	6.608100e-02
51	3.064201e-07	7.481400e-02
57	8.125627e-09	8.478800e-02
63	1.305875e-08	9.172000e-02
69	1.633258e-08	1.024000e-01
75	1.837922e-08	1.098240e-01
81	1.857455e-10	1.191110e-01
87	3.345359e-09	1.277440e-01
93	4.522059e-12	1.351340e-01
99	3.896337e-12	1.457560e-01
105	1.024035e-11	1.537160e-01
111	3.081230e-10	1.619270e-01
117	1.647739e-10	1.708800e-01
123	1.707122e-10	1.798630e-01
129	7.397511e-13	1.877900e-01
135	9.894853e-12	1.987870e-01
141	5.831881e-12	2.068260e-01
147	5.342736e-12	2.156270e-01
