3	7.793806e-03	7.350000e-04
9	6.562832e-03	1.625000e-03
15	1.906273e-03	2.577000e-03
21	3.923732e-04	3.814000e-03
27	1.059573e-04	4.532000e-03
33	3.304410e-05	5.459000e-03
39	1.027064e-05	6.440000e-03
45	3.949514e-06	7.432000e-03
51	1.555200e-06	8.141000e-03
57	5.913279e-07	9.198000e-03
63	2.544205e-07	9.998000e-03
69	1.199160e-07	1.080000e-02
75	5.415156e-08	1.227100e-02
81	2.415827e-08	1.325100e-02
87	1.179203e-08	1.412200e-02
93	6.214279e-09	1.557800e-02
99	3.193010e-09	1.605700e-02
105	1.582529e-09	1.743200e-02
111	8.058512e-10	1.951000e-02
117	4.443408e-10	2.081300e-02
123	2.545815e-10	2.284200e-02
129	1.422419e-10	2.394600e-02
135	7.687111e-11	2.558600e-02
141	4.193318e-11	2.752400e-02
147	2.420447e-11	3.018600e-02
153	1.468404e-11	3.161400e-02
159	8.917554e-12	3.244800e-02
165	5.254807e-12	3.412700e-02
171	3.030239e-12	3.681300e-02
177	1.767611e-12	3.893600e-02
