3	1.773340e-03	8.970000e-04
9	5.474950e-04	2.118000e-03
15	5.366832e-05	3.366000e-03
21	2.346698e-05	4.845000e-03
27	4.031853e-06	5.975000e-03
33	1.849849e-06	7.389000e-03
39	3.440937e-07	8.813000e-03
45	2.418570e-07	1.004600e-02
51	5.821846e-08	1.109800e-02
57	2.488500e-08	1.283200e-02
63	1.619313e-08	1.340200e-02
69	4.493778e-09	1.605600e-02
75	1.958584e-09	1.644400e-02
81	1.515896e-09	1.796000e-02
87	6.127379e-10	1.888700e-02
93	1.922066e-10	2.055500e-02
99	1.423763e-10	2.179700e-02
105	9.844736e-11	2.327900e-02
111	3.961287e-11	2.560000e-02
117	1.445422e-11	2.763900e-02
123	1.093170e-11	2.968600e-02
129	8.329115e-12	3.233000e-02
135	4.098943e-12	3.420300e-02
141	1.534217e-12	3.606700e-02
147	8.871792e-13	3.766500e-02
