3	6.284108e-03	1.813000e-03
9	3.696432e-04	4.259000e-03
15	1.861084e-04	6.281000e-03
21	3.308473e-05	7.812000e-03
27	1.978024e-05	9.312000e-03
33	5.505779e-06	1.060000e-02
39	1.432497e-06	1.262800e-02
45	8.420843e-07	1.448500e-02
51	3.071434e-07	1.633900e-02
57	8.949010e-09	1.858100e-02
63	1.285152e-08	2.025900e-02
69	1.633553e-08	2.198200e-02
75	1.840146e-08	2.407900e-02
81	1.415910e-10	2.569900e-02
87	3.331761e-09	2.758000e-02
93	8.861340e-12	3.020500e-02
99	6.522562e-12	3.206200e-02
105	9.807141e-12	3.396000e-02
111	3.090742e-10	3.645000e-02
117	1.636205e-10	3.948100e-02
123	1.708901e-10	4.162100e-02
129	1.248081e-12	4.426100e-02
135	9.835787e-12	4.638900e-02
141	5.901145e-12	4.902600e-02
147	5.334115e-12	5.114100e-02
